ID,GENDER,INCOME,FAMILY_STATUS,HOUSING_TYPE,FAM_MEMBERS,STATUS
5023907,F,99000,Married,House,2,0
5023908,F,99000,Married,House,2,0
5023909,F,99000,Married,House,2,0
5023910,F,99000,Married,House,2,0
5023912,F,99000,Married,House,2,0
5023913,F,99000,Married,House,2,0
5023914,F,184500,Married,House,4,0
5023915,M,225000,Civil marriage,House,3,0
5023916,M,225000,Civil marriage,House,3,0
5023917,M,225000,Civil marriage,House,3,0
5023918,M,225000,Civil marriage,House,3,0
5023919,M,225000,Civil marriage,House,3,0
5023920,M,225000,Civil marriage,House,3,0
5023921,M,225000,Civil marriage,House,3,0
5023922,M,225000,Married,House,3,0
5023923,M,225000,Married,House,3,0
5023924,M,225000,Married,House,3,0
5023925,M,225000,Married,House,3,X
5023926,M,225000,Married,House,3,0
5023927,M,225000,Married,House,3,0
5023928,F,157500,Married,Rent,2,C
5023929,F,157500,Married,Rent,2,C
5794851,F,157500,Married,Rent,2,C
5023930,F,135000,Separated,House,3,C
5023931,F,135000,Separated,House,3,C
5023932,F,135000,Separated,House,3,C
5023933,F,135000,Separated,House,3,C
5023934,F,135000,Separated,House,3,C
5023935,F,135000,Separated,House,3,C
5023936,F,135000,Separated,House,3,C
5023937,F,135000,Separated,House,3,C
6111085,F,135000,Separated,House,3,C
6111086,F,135000,Separated,House,3,C
5023938,M,157500,Married,House,3,C
5023939,M,157500,Married,House,3,C
5023940,M,157500,Married,House,3,C
5023941,M,157500,Married,House,3,C
5023942,M,157500,Married,House,3,C
6111111,M,157500,Married,House,3,C
5023943,F,90000,Married,House,2,C
6111127,F,90000,Married,House,2,C
5023944,M,148500,Married,House,3,C
5023945,M,148500,Married,House,3,C
5023946,M,148500,Married,House,3,C
5023947,M,148500,Married,House,3,C
5023948,M,148500,Married,House,3,C
5023949,M,148500,Married,House,3,C
5023950,M,148500,Married,House,3,1
5023951,M,148500,Married,House,3,0
5023952,M,148500,Married,House,3,C
5023953,M,148500,Married,House,3,C
5023955,M,292500,Civil marriage,House,2,C
5023956,M,292500,Civil marriage,House,2,C
5023957,M,292500,Civil marriage,House,2,C
5023958,M,292500,Civil marriage,House,2,C
5023959,M,292500,Civil marriage,House,2,C
5023960,F,202500,Married,House,2,C
5023961,F,202500,Married,House,2,C
5023962,F,202500,Married,House,2,C
5023964,M,202500,Married,House,2,C
5023965,M,202500,Married,House,2,C
5023966,M,202500,Married,House,2,C
5023967,M,202500,Married,House,2,C
5023968,M,202500,Married,House,2,C
5023969,M,202500,Married,House,2,0
6111165,M,202500,Married,House,2,0
5023970,F,189000,Married,House,2,0
5023971,F,189000,Married,House,2,0
5023972,F,189000,Married,House,2,0
5794718,F,189000,Married,House,2,0
5023973,M,270000,Married,House,3,0
5023974,M,270000,Married,House,3,0
5023975,M,270000,Married,House,3,0
5023976,M,270000,Married,House,3,0
5023977,M,270000,Married,House,3,0
5023979,M,270000,Married,House,3,0
5023980,M,270000,Married,House,3,0
5023982,M,270000,Married,House,3,0
5023983,M,270000,Married,House,3,0
5794769,M,270000,Married,House,3,0
5794770,M,270000,Married,House,3,0
5794772,M,270000,Married,House,3,0
5023984,M,225000,Married,House,4,0
5023985,M,225000,Married,House,4,0
5023986,M,225000,Married,House,4,0
5023987,M,225000,Married,House,4,0
5023988,M,360000,Married,House,2,0
5023990,F,157500,Married,House,3,0
5023991,F,157500,Married,House,3,0
5023994,M,112500,Married,House,2,0
5023996,M,315000,Married,House,2,C
5023997,M,315000,Married,House,2,C
5023998,M,315000,Married,House,2,C
5023999,M,315000,Married,House,2,C
5024000,M,315000,Married,House,2,C
5024001,M,315000,Married,House,2,C
5024002,M,315000,Married,House,2,C
5024004,M,315000,Married,House,2,C
5024005,M,315000,Married,House,2,C
5024006,M,315000,Married,House,2,C
5024007,M,315000,Married,House,2,C
5794837,M,315000,Married,House,2,0
5794838,M,315000,Married,House,2,0
5794839,M,315000,Married,House,2,0
5024009,F,112500,Married,House,2,0
5024010,F,112500,Married,House,2,0
5024011,F,112500,Married,House,2,0
5024013,F,180000,Single,House,1,0
6111148,F,180000,Single,House,1,0
5024014,F,202500,Married,House,2,0
5024015,F,202500,Married,House,2,0
5024020,F,135000,Single,House,1,0
5024021,F,135000,Single,House,1,0
5024022,F,135000,Single,House,1,0
5024023,F,135000,Single,House,1,0
5024024,F,135000,Single,House,1,0
5794705,F,135000,Single,House,1,0
5794706,F,135000,Single,House,1,0
5024028,F,112500,Married,With parents,4,0
5024033,F,112500,Married,With parents,4,0
5024035,F,112500,Married,With parents,4,0
5024036,F,112500,Married,With parents,4,C
5024037,F,135000,Married,House,2,C
5024038,F,135000,Married,House,2,C
5024039,F,135000,Married,House,2,C
5024040,F,135000,Married,House,2,C
5024041,M,135000,Married,Municipal apartment,3,C
5024043,F,144000,Married,House,3,C
5024044,F,144000,Married,House,3,C
5024045,F,144000,Married,House,3,C
5024046,F,144000,Married,House,3,C
5024047,F,144000,Married,House,3,C
5024049,F,144000,Married,House,3,C
5794727,F,144000,Married,House,3,C
5024050,F,108000,Married,House,3,C
5024051,F,108000,Married,House,3,C
5024052,F,108000,Married,House,3,C
5024053,F,108000,Married,House,3,C
5024054,F,108000,Married,House,3,C
5024055,F,108000,Married,House,3,C
5024056,F,108000,Married,House,3,C
5024057,F,108000,Married,House,3,C
5024058,F,108000,Married,House,3,C
5024059,F,108000,Married,House,3,C
5024060,F,108000,Married,House,3,C
5024061,F,135000,Married,House,5,0
5024062,F,135000,Married,House,5,0
5794728,F,135000,Married,House,5,0
5024064,F,108000,Separated,House,2,0
5024066,M,270000,Married,House,2,0
5024067,M,270000,Married,House,2,0
5024068,M,270000,Married,House,2,0
5794798,M,270000,Married,House,2,0
5024070,M,292500,Married,With parents,2,0
5794801,M,292500,Married,With parents,2,0
5024073,F,180000,Married,House,2,0
5024075,F,157500,Widow,House,1,0
5024077,F,157500,Widow,House,1,0
5024078,F,157500,Widow,House,1,0
5024079,F,157500,Widow,House,1,0
5794812,F,157500,Widow,House,1,0
5024080,F,112500,Separated,House,3,0
5024081,F,112500,Separated,House,3,0
5024082,F,112500,Separated,House,3,0
5794852,F,112500,Separated,House,3,0
5024083,F,157500,Separated,House,1,0
5024084,F,157500,Separated,House,1,0
5024085,F,157500,Separated,House,1,0
5024086,F,157500,Separated,House,1,0
5024087,F,157500,Separated,House,1,0
5024088,F,157500,Separated,House,1,0
5024089,F,126000,Single,House,1,0
5024090,F,126000,Single,House,1,0
5024091,F,126000,Single,House,1,0
5024092,F,126000,Single,House,1,0
5024094,F,126000,Single,House,1,0
5024095,F,126000,Single,House,1,0
5024096,F,126000,Single,House,1,0
5024097,F,126000,Single,House,1,0
5024098,F,126000,Single,House,1,0
6111087,F,126000,Single,House,1,0
6111088,F,126000,Single,House,1,C
6111089,F,126000,Single,House,1,C
5024099,F,90000,Single,House,1,C
5024100,F,90000,Single,House,1,C
5024103,M,180000,Married,House,2,C
5024104,M,180000,Married,House,2,C
5024105,M,180000,Married,House,2,C
5024106,F,180000,Married,House,2,C
5024109,F,180000,Married,House,2,C
5024111,F,180000,Married,House,2,C
5024113,F,180000,Married,House,2,C
5024115,F,180000,Married,House,2,C
5024117,F,180000,Married,House,2,C
6111113,F,180000,Married,House,2,C
5024121,F,135000,Widow,House,2,C
5024122,F,135000,Widow,House,2,C
5024123,F,135000,Widow,House,2,C
5024124,F,135000,Widow,House,2,C
5024125,F,135000,Widow,House,2,C
5024126,F,135000,Widow,House,2,C
5024127,F,135000,Widow,House,2,C
5024128,F,135000,Widow,House,2,C
5024129,F,135000,Widow,House,2,C
5024130,F,135000,Widow,House,2,C
5024131,M,202500,Married,House,2,C
5024132,M,202500,Married,House,2,C
5024133,M,202500,Married,House,2,C
5024134,M,202500,Married,House,2,C
5024135,M,202500,Married,House,2,C
5024136,M,202500,Married,House,2,C
5024137,M,202500,Married,House,2,C
5024138,M,202500,Married,House,2,C
5024139,M,202500,Married,House,2,C
5024140,F,180000,Married,With parents,2,C
5024141,F,180000,Married,With parents,2,C
5024144,F,180000,Married,With parents,2,C
5024145,F,180000,Married,With parents,2,C
5024146,F,180000,Married,With parents,2,C
5024147,F,180000,Married,With parents,2,C
5024148,F,180000,Married,With parents,2,C
5024150,F,337500,Married,House,3,C
5024152,F,112500,Single,House,1,C
5024153,F,112500,Single,House,1,C
5024155,F,112500,Single,House,1,C
5024156,F,202500,Married,House,3,C
5024157,F,202500,Married,House,3,0
5024158,F,202500,Married,House,3,0
5024159,F,202500,Married,House,3,0
5024161,M,202500,Married,House,5,0
5024162,M,202500,Married,House,5,0
5024163,M,202500,Married,House,5,0
5024164,M,202500,Married,House,5,0
5024165,M,202500,Married,House,5,0
5024166,F,90000,Single,House,1,0
5024167,F,90000,Single,House,1,0
5024168,F,90000,Single,House,1,C
5794730,F,90000,Single,House,1,C
5024169,F,202500,Civil marriage,House,2,C
5024170,F,202500,Civil marriage,House,2,C
5024171,F,202500,Civil marriage,House,2,C
5024172,F,202500,Civil marriage,House,2,C
5024173,F,202500,Civil marriage,House,2,C
5024174,F,202500,Civil marriage,House,2,C
5024175,F,202500,Civil marriage,House,2,C
5024176,F,202500,Civil marriage,House,2,C
5024178,F,202500,Civil marriage,House,2,C
5024179,F,202500,Civil marriage,House,2,C
5794747,F,202500,Civil marriage,House,2,C
5794748,F,202500,Civil marriage,House,2,C
5024182,F,81000,Married,House,2,C
5024183,F,81000,Married,House,2,C
5024185,F,81000,Married,House,2,C
5024187,F,81000,Married,House,2,C
5024188,F,81000,Married,House,2,C
5794773,F,81000,Married,House,2,C
5024189,F,112500,Married,With parents,4,C
5024191,F,270000,Married,House,4,C
5024192,F,270000,Married,House,4,C
5024193,F,270000,Married,House,4,C
5024196,F,270000,Married,House,4,C
5024197,F,270000,Married,House,4,C
5024200,F,270000,Married,House,4,C
5024201,F,202500,Single,House,1,C
5024202,F,202500,Single,House,1,C
5024203,F,202500,Single,House,1,C
5024204,F,202500,Single,House,1,C
5024205,F,202500,Single,House,1,C
5024206,F,202500,Single,House,1,C
5024207,F,202500,Single,House,1,C
5024208,F,202500,Single,House,1,C
5024209,F,202500,Single,House,1,C
5024210,F,202500,Single,House,1,C
5024211,F,202500,Single,House,1,C
5024212,F,540000,Married,House,2,C
5024213,F,540000,Married,House,2,0
5024214,F,540000,Married,House,2,X
5024215,F,540000,Married,House,2,0
5024220,F,540000,Married,House,2,X
5024222,F,540000,Married,House,2,0
5024226,F,540000,Married,House,2,X
5024227,F,540000,Married,House,2,X
5024228,F,540000,Married,House,2,0
5024229,F,540000,Married,House,2,0
5024230,F,540000,Married,House,2,X
5794820,F,540000,Married,House,2,0
5024231,F,270000,Married,House,2,0
5024232,F,270000,Married,House,2,0
5024233,F,47250,Married,Municipal apartment,2,0
5024234,F,47250,Married,Municipal apartment,2,0
5024235,F,47250,Married,Municipal apartment,2,X
5024236,F,47250,Married,Municipal apartment,2,X
5024237,F,47250,Married,Municipal apartment,2,X
5024238,F,47250,Married,Municipal apartment,2,0
5024239,F,47250,Married,Municipal apartment,2,0
5024241,M,180000,Civil marriage,House,2,0
5024242,M,180000,Civil marriage,House,2,0
5024243,M,180000,Civil marriage,House,2,0
5024247,F,112500,Civil marriage,House,2,0
5024248,F,112500,Civil marriage,House,2,0
5794853,F,112500,Civil marriage,House,2,0
5024249,F,135000,Married,House,3,0
5024250,F,247500,Separated,House,1,0
5024251,F,247500,Separated,House,1,0
6111090,F,247500,Separated,House,1,0
5024252,F,135000,Married,House,4,0
5024253,F,135000,Married,House,4,0
5024254,M,630000,Married,House,3,0
5024255,F,148500,Separated,With parents,2,0
5024256,M,121500,Single,House,2,0
5024257,M,162000,Single,House,1,0
5024258,M,162000,Single,House,1,0
5024260,M,162000,Single,House,1,0
5024261,M,202500,Married,House,2,0
5024263,F,202500,Married,Municipal apartment,2,0
5024265,F,202500,Married,Municipal apartment,2,0
5024269,F,65250,Civil marriage,House,3,0
5024270,M,315000,Married,House,4,0
5024271,M,315000,Married,House,4,0
5024272,M,315000,Married,House,4,0
5024273,M,315000,Married,House,4,0
5024276,M,315000,Married,House,4,0
5024280,M,315000,Married,House,2,0
5024281,M,315000,Married,House,2,0
5024285,M,315000,Married,House,2,0
5024286,M,315000,Married,House,2,0
5024287,F,157500,Married,House,2,0
5024288,F,157500,Married,House,2,0
5024289,F,157500,Married,House,2,0
5024290,F,157500,Married,House,2,0
5794802,F,157500,Married,House,2,0
5024291,F,112500,Married,With parents,2,0
5024292,F,112500,Married,With parents,2,0
5024293,F,67500,Separated,House,1,0
5024294,F,202500,Civil marriage,House,2,0
5024295,F,202500,Civil marriage,House,2,0
5024296,F,202500,Civil marriage,House,2,0
5024297,F,202500,Civil marriage,House,2,0
5024298,F,99000,Married,House,2,0
5024299,F,99000,Married,House,2,0
5024300,F,99000,Married,House,2,0
5024301,F,99000,Married,House,2,0
5024302,F,99000,Married,House,2,0
5794813,F,99000,Married,House,2,0
5024303,M,202500,Single,With parents,1,0
5024304,M,202500,Single,With parents,1,0
5024305,M,157500,Single,House,1,0
5024307,F,90000,Married,House,3,0
5024308,F,90000,Married,House,3,0
5024309,F,90000,Married,House,3,0
5024314,F,216000,Widow,House,1,0
5024318,F,135000,Civil marriage,House,2,0
5024319,F,121500,Married,House,2,C
5024320,F,121500,Married,House,2,C
5024321,F,121500,Married,House,2,C
5024322,F,121500,Married,House,2,C
5024323,F,121500,Married,House,2,C
5024324,F,121500,Married,House,2,C
5024325,F,121500,Married,House,2,C
5024326,F,121500,Married,House,2,C
5024327,F,225000,Married,House,2,C
5024328,F,225000,Married,House,2,C
5024329,F,225000,Married,House,2,C
5024330,F,225000,Married,House,2,C
5024331,F,225000,Married,House,2,C
5024332,F,427500,Married,House,2,C
5024333,F,427500,Married,House,2,C
6111149,F,427500,Married,House,2,C
5024334,F,180000,Single,House,1,C
5024335,M,135000,Civil marriage,House,2,C
5024336,M,135000,Civil marriage,House,2,C
5024337,M,135000,Civil marriage,House,2,C
5024341,M,198000,Married,House,2,C
5024342,M,198000,Married,House,2,C
5024343,M,198000,Married,House,2,C
5024344,M,585000,Married,With parents,2,C
5024345,M,585000,Married,With parents,2,C
5024346,M,585000,Married,With parents,2,C
5024347,M,585000,Married,With parents,2,C
5024348,M,585000,Married,With parents,2,C
5024349,M,585000,Married,With parents,2,C
5024350,M,585000,Married,With parents,2,C
5024351,M,585000,Married,With parents,2,0
5024352,M,585000,Married,With parents,2,0
5024353,M,585000,Married,With parents,2,0
5024354,F,139500,Civil marriage,House,2,0
5024355,F,139500,Civil marriage,House,2,0
5024358,M,270000,Married,House,2,0
5024360,M,270000,Married,House,2,0
5024361,M,270000,Married,House,2,0
5024362,M,81000,Married,House,3,0
5024363,M,81000,Married,House,3,0
5024364,M,81000,Married,House,3,0
5024365,M,81000,Married,House,3,0
5794731,M,81000,Married,House,3,0
5024366,F,67500,Married,House,2,0
5024369,F,225000,Widow,House,1,0
5794774,F,225000,Widow,House,1,0
5024370,F,112500,Married,House,2,0
5024373,F,90000,Married,House,2,0
5024374,F,112500,Married,House,4,0
5024378,M,270000,Married,House,2,0
5024379,M,270000,Married,House,2,0
5024380,M,270000,Married,House,2,0
5024382,M,270000,Married,House,2,0
5024384,M,270000,Married,House,2,0
5024385,M,270000,Married,House,2,0
5794821,M,270000,Married,House,2,0
5794826,M,270000,Married,House,2,0
5024386,F,117000,Married,Municipal apartment,2,0
5024387,F,117000,Married,Municipal apartment,2,0
5024388,F,117000,Married,Municipal apartment,2,0
5024389,F,117000,Married,Municipal apartment,2,0
5024390,F,117000,Married,Municipal apartment,2,0
5024391,F,117000,Married,Municipal apartment,2,0
5024392,F,117000,Married,Municipal apartment,2,0
5024393,F,117000,Married,Municipal apartment,2,0
5024394,F,117000,Married,Municipal apartment,2,0
5024395,F,117000,Married,Municipal apartment,2,0
5024396,F,117000,Married,Municipal apartment,2,0
5024397,M,315000,Married,House,4,0
5024398,M,315000,Married,House,4,0
5024400,F,157500,Married,House,2,0
5024401,F,76500,Single,With parents,1,0
5024402,F,76500,Single,With parents,1,0
5024403,F,76500,Single,With parents,1,0
5024404,F,121500,Married,House,3,0
5024405,F,121500,Married,House,3,0
5024407,F,121500,Married,House,3,0
5024409,F,121500,Married,House,3,0
5024410,F,121500,Married,House,3,0
5024411,F,121500,Married,House,3,0
5024412,M,270000,Married,House,2,0
6111091,M,270000,Married,House,2,0
5024414,F,90000,Married,House,3,0
6111092,F,90000,Married,House,3,0
5024415,M,360000,Single,House,1,0
5024416,M,360000,Single,House,1,0
5024417,M,180000,Married,With parents,2,0
5024418,M,180000,Married,With parents,2,0
5024419,M,180000,Married,With parents,2,0
6111093,M,180000,Married,With parents,2,0
5024420,M,180000,Civil marriage,House,2,0
5024421,M,180000,Civil marriage,House,2,0
5024422,M,180000,Civil marriage,House,2,0
5024424,M,180000,Civil marriage,House,2,0
5024425,M,180000,Civil marriage,House,2,0
6111094,M,180000,Civil marriage,House,2,0
5024427,F,162000,Married,House,2,0
5024428,F,162000,Married,House,2,X
5024429,F,162000,Married,House,2,X
5024430,F,162000,Married,House,2,X
5024431,F,162000,Married,House,2,X
5024432,F,162000,Married,House,2,X
5024433,F,162000,Married,House,2,X
5024434,F,162000,Married,House,2,X
6111095,F,162000,Married,House,2,X
6111096,F,162000,Married,House,2,X
5024436,M,157500,Married,House,2,X
5024438,F,202500,Married,House,2,X
5024439,F,202500,Married,House,2,X
5024440,F,202500,Married,House,2,X
5024443,F,202500,Married,House,2,X
5024444,F,202500,Married,House,2,X
5024448,M,180000,Married,House,2,X
5024449,M,180000,Married,House,2,X
5024450,M,180000,Married,House,2,X
5024452,M,180000,Married,House,2,X
5024453,M,180000,Married,House,2,X
5024455,F,157500,Married,House,2,X
5024457,F,157500,Married,House,2,X
5024458,F,157500,Married,House,2,X
6111129,F,157500,Married,House,2,X
5024461,F,139050,Married,Municipal apartment,3,X
5024462,F,139050,Married,Municipal apartment,3,X
5024463,F,139050,Married,Municipal apartment,3,X
6111167,F,139050,Married,Municipal apartment,3,X
5024466,F,135000,Married,House,4,X
5024467,F,135000,Married,House,4,X
5024469,F,135000,Married,House,4,X
5024470,F,135000,Married,House,4,X
5024471,F,135000,Married,House,4,X
5024472,F,135000,Married,House,4,C
5024473,F,90000,Married,House,2,C
5024474,F,90000,Married,House,2,0
5024475,F,90000,Married,House,2,X
5024476,F,90000,Married,House,2,X
5024478,F,202500,Civil marriage,House,3,X
5024479,F,202500,Civil marriage,House,3,X
5024480,F,202500,Civil marriage,House,3,0
5024481,F,202500,Civil marriage,House,3,0
5024482,F,202500,Civil marriage,House,3,X
5024483,F,162000,Civil marriage,House,2,X
5024484,F,162000,Civil marriage,House,2,X
5024485,F,162000,Civil marriage,House,2,0
5794707,F,162000,Civil marriage,House,2,0
5024486,F,225000,Single,House,1,0
5024487,F,225000,Single,House,1,0
